TRY Data Explorer Output	2020-5-28
Measurements in Region
Longitude between 140.96 and 149.5, Latitude between -44 and -42
ObservationID	ObsdataID	AccSpeciesID	AccSpeciesName	Lon	Lat	AltitudeM	SamplingDate	Trait	Dataset	FirstName	LastName	Institution	
2460947	20011305	279	Acacia dealbata	146.6512	-43.0888	217		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
4523766	50625354	279	Acacia dealbata	147	-42.4			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2460947	20011272	279	Acacia dealbata	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2668290	23680156	279	Acacia dealbata	147	-42.4			Stem diameter	Dataset for Rosell et al. 2017 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2460947	20011288	279	Acacia dealbata	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2667646	23673110	279	Acacia dealbata	147	-42.4			Bark thickness	Dataset for Rosell 2016 New Phytologist	Julieta	Rosell	Universidad Nacional Autonoma de México	
2460947	20011298	279	Acacia dealbata	146.6512	-43.0888	217		Leaf phosphorus (P) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460947	50949708	279	Acacia dealbata	146.6512	-43.0888	217		Stomata conductance per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
4523766	50625362	279	Acacia dealbata	147	-42.4			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
2460947	20011275	279	Acacia dealbata	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584672	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011335	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011348	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011358	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011325	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011341	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011351	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf phosphorus (P) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	50949709	462	Acacia melanoxylon	146.6512	-43.0888	217		Stomata conductance per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584666	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011328	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
1221551	4584667	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Leaf angle (inclination, orientation)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011344	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011354	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584671	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Plant woodiness	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
1254755	4584670	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Plant life form (Raunkiaer life form)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011333	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis: intercellular CO2 concentration	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011347	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011357	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011324	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011338	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011350	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf nitrogen (N) content per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	50885662	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf dry mass (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584663	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Leaf area (in case of compound leaves: leaflet, undefined if petiole is in- or excluded)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011327	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011343	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011353	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf phosphorus (P) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584669	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Leaf phenology type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011332	462	Acacia melanoxylon	146.6512	-43.0888	217		Stomata conductance per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011346	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011356	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011323	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011337	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis rate per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011349	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011359	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark as fraction of photosynthetic carboxylation capacity (Vcmax)	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584645	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Plant functional type (PFT)	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011326	462	Acacia melanoxylon	146.6512	-43.0888	217		Plant functional type (PFT)	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011342	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011352	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf nitrogen (N) content per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
799228	4584668	462	Acacia melanoxylon	145.6	-42.45	0	1991-11-12	Leaf type	VegClass CBM Global Database	Andy	Gillison	Center for Biodiversity Management	
2460948	20011331	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis rate per leaf area	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011345	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf respiration rate in the dark per leaf dry mass	Global Respiration Database	Owen	Atkin	Australian National University	
2460948	20011355	462	Acacia melanoxylon	146.6512	-43.0888	217		Leaf photosynthesis carboxylation capacity (Vcmax) per leaf area (Farquhar model)	Global Respiration Database	Owen	Atkin	Australian National University	
4523751	50625196	631	Acacia terminalis	147.2	-43			Plant woodiness	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523751	50625190	631	Acacia terminalis	147.2	-43			Wood (sapwood) specific conductivity (stem specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523751	50625189	631	Acacia terminalis	147.2	-43			Leaf area-specific conductivity (leaf specific conductivity)	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
4523751	50625197	631	Acacia terminalis	147.2	-43			Leaf phenology type	Plant Hydraulic Traits	Stefano	Manzoni	Stockholm University	
1728115	12616019	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616032	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616123	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615931	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616022	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616115	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615921	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616126	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615934	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616028	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616119	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Leaf area-specific conductivity (leaf specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615924	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616018	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant height vegetative	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616031	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616122	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615930	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616021	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616034	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615920	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616125	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615933	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616027	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616118	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood (sapwood) specific conductivity (stem specific conductivity)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615923	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616017	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616030	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616121	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Stem sapwood cross-sectional area per supported leaf surface area (Huber value)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615929	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616020	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616033	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615918	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616124	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615932	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616023	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616117	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615922	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616127	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616015	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728115	12616029	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728116	12616120	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728114	12615928	73520	Acmopyle pancheri	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616217	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Wood growth ring distinction	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616220	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Wood vessels surrounded by tracheids (vasicentric tracheids)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616210	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Plant life form (Raunkiaer life form)	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616216	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616219	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Wood fibre types	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616208	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Plant growth form	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616222	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Leaf phenology type	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616212	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616218	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Wood vessel perforation plates	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616221	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Wood vessel grouping	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728117	12616211	1178	Actinostrobus acuminatus	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
1728119	12616408	1179	Actinostrobus arenarius	147.324722222222	-42.905	60		Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P8	Xylem Functional Traits (XFT) Database	Steven	Jansen	Ulm University	
